accident_date,accident_time,expw_step,weather_state,injur_man,injur_femel,dead_man,dead_femel,cause
2016-02-13,14:47:47,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-26,19:08:08,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-30,19:01:01,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-22,10:06:06,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-21,02:29:29,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-03,08:46:46,บูรพาวิถี,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-02,12:59:59,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-07,00:01:01,บูรพาวิถี,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-07,17:19:19,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-05,04:20:20,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-21,11:50:50,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-19,07:04:04,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-12,21:33:33,บูรพาวิถี,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-15,10:16:16,บูรพาวิถี,ปกติ,2,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-26,20:20:20,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-22,14:33:33,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-11,22:19:19,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-24,20:21:21,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-14,01:04:04,บูรพาวิถี,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-07,09:35:35,บูรพาวิถี,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-31,20:00:00,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-28,13:30:30,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-18,09:18:18,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-17,14:01:01,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-27,12:32:32,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-26,15:39:39,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-02,07:32:32,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-22,12:42:42,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-02,10:12:12,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-20,02:00:00,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-07,16:03:03,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-25,21:30:30,บูรพาวิถี,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-30,17:20:20,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-26,01:54:54,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-20,20:24:24,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-12,21:02:02,บูรพาวิถี,ปกติ,1,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-16,11:37:37,บูรพาวิถี,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-13,20:05:05,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-13,21:58:58,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-08,13:04:04,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-14,14:00:00,อุดรรัถยา,ปกติ,1,2,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-18,15:42:42,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-23,08:16:16,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-19,14:18:18,อุดรรัถยา,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-20,23:43:43,อุดรรัถยา,ฝนตก,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-11,12:39:39,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-19,14:18:18,อุดรรัถยา,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-16,15:24:24,อุดรรัถยา,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-08-31,21:31:31,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-07,19:06:06,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-24,23:51:51,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-07,18:54:54,เฉลิมมหานคร,ปกติ,0,4,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-04,16:48:48,เฉลิมมหานคร,ถนนเปียกลื่น,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-08-09,18:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-06,21:00:00,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-31,04:15:15,เฉลิมมหานคร,ฝนตก,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-08,20:26:26,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-22,11:41:41,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-12,01:45:45,เฉลิมมหานคร,ฝนตก,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-19,12:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-08-19,06:20:20,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-19,01:13:13,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-28,20:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-29,22:25:25,เฉลิมมหานคร,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-04,20:12:12,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-06,13:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-20,14:16:16,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-08-22,14:55:55,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-21,17:42:42,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-11,16:39:39,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-27,02:28:28,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-02,22:30:30,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-20,10:27:27,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-18,02:59:59,บางพลี-สุขสวัสดิ์,ฝนตก,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-10,13:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-08,08:04:04,บางพลี-สุขสวัสดิ์,ฝนตก,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-11,14:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-16,10:42:42,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-21,15:21:21,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-24,08:25:25,บางพลี-สุขสวัสดิ์,ปกติ,8,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-29,20:08:08,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-17,07:14:14,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-15,22:00:00,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-15,17:21:21,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-10-15,07:25:25,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-10-20,05:12:12,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-06,14:30:30,บางพลี-สุขสวัสดิ์,ปกติ,2,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-21,17:42:42,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-05,06:38:38,บางพลี-สุขสวัสดิ์,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-08-06,15:21:21,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-26,23:13:13,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-11,12:43:43,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-05,15:37:37,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-09,17:02:02,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-07,04:22:22,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-08,22:46:46,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-16,05:18:18,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-30,17:23:23,บางพลี-สุขสวัสดิ์,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-18,02:51:51,บางพลี-สุขสวัสดิ์,ฝนตก,3,3,0,0,สาเหตุจากสภาพรถ/ถนน
2016-05-21,17:42:42,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-13,07:53:53,ศรีรัช-วงแหวนรอบนอก,ฝนตก,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-10-24,21:34:34,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-06,13:28:28,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-09-02,10:01:01,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-10,13:21:21,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-11-18,17:02:02,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-29,12:17:17,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-09,07:56:56,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-01-26,18:57:57,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-08,21:46:46,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-19,09:01:01,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-12,03:00:00,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-05,17:25:25,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-21,10:52:52,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-10-19,23:05:05,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-25,09:56:56,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-26,08:20:20,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-07-02,04:12:12,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,1,0,0,สาเหตุจากสภาพรถ/ถนน
2015-12-14,23:28:28,ทางหลวงพิเศษหมายเลข 37,ปกติ,1,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-03-20,17:14:14,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-04-03,12:32:32,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-02-18,11:53:53,ทางหลวงพิเศษหมายเลข 37,ปกติ,2,3,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-13,14:28:28,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,สาเหตุจากสภาพรถ/ถนน
2016-06-07,19:22:22,ศรีรัช,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2016-07-27,05:15:15,ศรีรัช,ปกติ,1,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2015-12-21,17:00:00,ศรีรัช,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2016-08-13,01:00:00,บูรพาวิถี,ปกติ,1,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2016-01-30,16:43:43,บูรพาวิถี,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2016-09-19,05:26:26,บูรพาวิถี,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2016-05-06,21:38:38,บูรพาวิถี,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2016-05-30,01:39:39,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2015-11-02,08:20:20,บางพลี-สุขสวัสดิ์,ปกติ,2,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2016-02-20,09:32:32,บางพลี-สุขสวัสดิ์,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2015-11-18,07:00:00,ทางหลวงพิเศษหมายเลข 37,ปกติ,0,0,0,0,ฝ่าฝืนสัญญาณ/ป้ายจราจร
2016-08-18,07:19:19,S1,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-29,13:10:10,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-01-15,08:23:23,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-13,10:50:50,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-08,14:25:25,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-23,13:48:48,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-01-20,20:26:26,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-27,23:48:48,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-01-19,21:45:45,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-01-11,20:24:24,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-07-11,08:10:10,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-05,17:28:28,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-04-15,02:04:04,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-13,17:49:49,ศรีรัช,ฝนตก,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-27,00:35:35,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-27,08:57:57,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-03-23,14:48:48,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-03,09:10:10,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-12-23,16:29:29,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-04-02,19:45:45,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-04-23,03:41:41,ศรีรัช,ปกติ,5,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-10,17:17:17,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-03-20,10:26:26,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-24,16:51:51,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-07-11,14:00:00,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-10-02,19:43:43,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-11,07:32:32,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-06-16,21:46:46,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-03,07:23:23,ศรีรัช,ปกติ,1,2,0,0,เปลี่ยนช่องทางกระทันหัน
2016-07-28,14:57:57,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-03-02,07:45:45,ศรีรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-25,12:47:47,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-07-30,10:08:08,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-06-07,14:58:58,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-01-29,09:04:04,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-03-07,18:47:47,ศรีรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-05-29,22:52:52,ศรีรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-05-15,23:08:08,ฉลองรัช,ปกติ,0,0,1,0,เปลี่ยนช่องทางกระทันหัน
2016-08-12,12:54:54,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-08,23:17:17,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-21,19:25:25,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-24,02:20:20,ฉลองรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-17,09:54:54,ฉลองรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-05-21,16:41:41,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-19,18:40:40,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-03,03:12:12,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-04-23,05:00:00,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-03,08:25:25,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-17,17:29:29,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-04-01,08:20:20,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-10-13,22:15:15,ฉลองรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-03-18,20:13:13,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-01-11,07:54:54,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-04-01,23:45:45,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-06-08,11:23:23,ฉลองรัช,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-22,07:55:55,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-02,14:47:47,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-07-03,00:50:50,ฉลองรัช,ปกติ,0,2,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-15,21:52:52,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-06-15,00:28:28,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-06-20,16:53:53,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-13,18:33:33,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-05-17,05:15:15,ฉลองรัช,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-25,15:48:48,ฉลองรัช,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-01-22,18:01:01,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-03-26,10:03:03,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-10-24,16:29:29,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-16,18:34:34,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-20,05:14:14,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-13,20:30:30,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-22,14:21:21,บูรพาวิถี,ปกติ,0,1,0,0,เปลี่ยนช่องทางกระทันหัน
2016-06-09,18:00:00,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-12-21,08:48:48,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-10-04,07:18:18,บูรพาวิถี,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-30,05:28:28,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-16,08:53:53,อุดรรัถยา,ปกติ,3,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-26,14:36:36,อุดรรัถยา,ปกติ,0,2,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-16,15:19:19,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-09,18:07:07,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-09-01,17:45:45,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-05-10,19:14:14,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-05-27,17:11:11,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-06,20:00:00,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-24,13:52:52,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-09,18:55:55,อุดรรัถยา,ฝนตก,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-21,19:30:30,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-18,15:26:26,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-08-27,00:35:35,อุดรรัถยา,ปกติ,1,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-04-27,10:46:46,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-24,09:41:41,อุดรรัถยา,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-01-20,22:44:44,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-03-15,08:45:45,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2016-02-07,20:46:46,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-10-05,14:40:40,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-10-10,04:07:07,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
2015-11-03,20:25:25,เฉลิมมหานคร,ปกติ,0,0,0,0,เปลี่ยนช่องทางกระทันหัน
